Customer ID,Recency,Frequency,MonetaryValue,R,F,M,RFM_segment,RFM_score,Segment
16384,32,33,584.4999999999999,3,2,2,322,7,Middle
16385,62,55,553.8299999999999,3,3,2,332,8,Middle
16386,30,75,288.49,3,3,1,331,7,Middle
16387,324,4,94.36,1,1,1,111,3,Low
16389,55,34,1382.07,3,2,3,323,8,Middle
16392,271,41,214.59000000000003,1,3,1,131,5,Middle
16393,13,325,3037.360000000002,4,4,4,444,12,Top
16394,58,83,1555.3400000000006,3,3,3,333,9,Low
16395,62,202,1477.22,3,4,3,343,10,Top
16398,126,82,1705.8000000000004,2,3,4,234,9,Low
16399,21,71,407.46999999999997,4,3,2,432,9,Low
16400,185,29,303.93,1,2,2,122,5,Middle
16401,16,186,4098.319999999999,4,4,4,444,12,Top
16402,266,54,287.29999999999995,1,3,1,131,5,Middle
16403,314,10,177.5,1,1,1,111,3,Low
16404,72,23,443.0500000000001,2,2,2,222,6,Middle
16405,70,5,167.25,2,1,1,211,4,Low
16406,20,55,145.63000000000002,4,3,1,431,8,Middle
16407,14,164,2032.4300000000019,4,4,4,444,12,Top
16409,4,230,2017.0800000000013,4,4,4,444,12,Top
16411,21,43,208.74999999999997,4,3,1,431,8,Middle
16412,55,25,120.15000000000002,3,2,1,321,6,Middle
16413,58,31,262.20000000000005,3,2,1,321,6,Middle
16414,23,7,126.25,4,1,1,411,6,Middle
16415,46,40,190.18999999999994,3,2,1,321,6,Middle
16416,28,71,1051.3999999999999,3,3,3,333,9,Low
16418,46,88,586.97,3,3,2,332,8,Middle
16419,99,49,945.1899999999999,2,3,3,233,8,Middle
16422,19,369,34684.400000000016,4,4,4,444,12,Top
16423,26,18,346.12,3,2,2,322,7,Middle
16424,339,5,133.56,1,1,1,111,3,Low
16425,70,21,302.69999999999993,2,2,2,222,6,Middle
16426,23,334,1819.2699999999993,4,4,4,444,12,Top
16427,265,9,241.06,1,1,1,111,3,Low
16429,108,2,284.55,2,1,1,211,4,Low
16430,59,6,300.85,3,1,2,312,6,Middle
16431,67,69,603.7500000000001,2,3,2,232,7,Middle
16432,184,8,287.4,1,1,1,111,3,Low
16433,30,17,184.26000000000002,3,2,1,321,6,Middle
16434,49,105,1501.3500000000006,3,4,3,343,10,Top
16438,28,132,798.3499999999997,3,4,3,343,10,Top
16440,53,282,3640.669999999999,3,4,4,344,11,Top
16441,275,24,381.2,1,2,2,122,5,Middle
16442,121,168,601.81,2,4,2,242,8,Middle
16444,48,84,654.6700000000003,3,3,3,333,9,Low
16445,183,63,230.51000000000002,1,3,1,131,5,Middle
16446,90,3,168472.5,2,1,4,214,7,Middle
16447,137,32,252.80999999999986,2,2,1,221,5,Middle
16448,200,18,177.09,1,2,1,121,4,Low
16449,199,40,707.6899999999998,1,2,3,123,6,Middle
16450,151,11,311.92,2,1,2,212,5,Middle
16451,89,14,266.97,2,1,1,211,4,Low
16454,46,2,6.9,3,1,1,311,5,Middle
16455,154,99,1841.1800000000005,2,4,4,244,10,Top
16456,105,109,2157.9900000000002,2,4,4,244,10,Top
16457,220,9,208.36,1,1,1,111,3,Low
16458,2,202,3482.7400000000002,4,4,4,444,12,Top
16460,30,129,807.7399999999997,3,4,3,343,10,Top
16461,179,31,134.42000000000002,1,2,1,121,4,Low
16462,75,3,136.0,2,1,1,211,4,Low
16463,23,82,1422.4,4,3,3,433,10,Top
16464,21,224,1282.6400000000006,4,4,3,443,11,Top
16466,5,144,1588.4600000000007,4,4,4,444,12,Top
16468,76,2,74.9,2,1,1,211,4,Low
16469,25,160,600.4100000000002,3,4,2,342,9,Low
16470,53,159,744.0,3,4,3,343,10,Top
16471,69,13,223.95,2,1,1,211,4,Low
16473,163,18,316.11,2,2,2,222,6,Middle
16474,19,316,1750.5800000000015,4,4,4,444,12,Top
16475,2,28,544.3,4,2,2,422,8,Middle
16477,69,146,2494.4600000000005,2,4,4,244,10,Top
16478,27,17,331.0,3,2,2,322,7,Middle
16479,12,35,300.83,4,2,2,422,8,Middle
16480,77,53,769.2899999999995,2,3,3,233,8,Middle
16482,17,18,220.61999999999998,4,2,1,421,7,Middle
16483,194,19,139.35000000000002,1,2,1,121,4,Low
16484,175,25,404.30000000000007,1,2,2,122,5,Middle
16485,79,42,363.65,2,3,2,232,7,Middle
16488,116,29,498.79999999999995,2,2,2,222,6,Middle
16491,48,39,731.5,3,2,3,323,8,Middle
16493,81,56,1351.6300000000003,2,3,3,233,8,Middle
16494,298,50,826.5299999999999,1,3,3,133,7,Middle
16495,130,82,623.9600000000002,2,3,2,232,7,Middle
16496,209,95,1599.5200000000002,1,3,4,134,8,Middle
16497,51,136,2965.690000000001,3,4,4,344,11,Top
16498,163,15,100.97000000000001,2,1,1,211,4,Low
16499,362,19,365.45,1,2,2,122,5,Middle
16500,18,11,400.86,4,1,2,412,7,Middle
16503,97,84,1431.9300000000005,2,3,3,233,8,Middle
16504,27,80,447.37999999999977,3,3,2,332,8,Middle
16505,122,4,777.6,2,1,3,213,6,Middle
16506,21,3,90.30000000000001,4,1,1,411,6,Middle
16509,298,13,363.7,1,1,2,112,4,Low
16510,667,13,248.10000000000002,1,1,1,111,3,Low
16511,23,149,886.3999999999996,4,4,3,443,11,Top
16513,21,35,874.5899999999999,4,2,3,423,9,Low
16515,4,109,1621.1500000000005,4,4,4,444,12,Top
16516,91,6,101.7,2,1,1,211,4,Low
16517,161,17,162.70000000000005,2,2,1,221,5,Middle
16518,92,40,484.32000000000016,2,2,2,222,6,Middle
16519,27,13,215.08,3,1,1,311,5,Middle
16520,188,156,1046.5700000000004,1,4,3,143,8,Middle
16523,17,290,9418.470000000007,4,4,4,444,12,Top
16525,10,183,13027.450000000008,4,4,4,444,12,Top
16526,173,15,290.35999999999996,1,1,1,111,3,Low
16527,83,14,228.06000000000003,2,1,1,211,4,Low
16528,182,17,244.41,1,2,1,121,4,Low
16529,307,30,455.25,1,2,2,122,5,Middle
16531,24,77,1244.5900000000001,3,3,3,333,9,Low
16532,19,4,6748.8,4,1,4,414,9,Low
16533,21,175,1070.0600000000004,4,4,3,443,11,Top
16535,243,31,593.75,1,2,2,122,5,Middle
16536,112,53,547.27,2,3,2,232,7,Middle
16539,152,45,1388.81,2,3,3,233,8,Middle
16542,55,5,119.62,3,1,1,311,5,Middle
16545,166,3,339.3,1,1,2,112,4,Low
16546,292,25,787.15,1,2,3,123,6,Middle
16549,12,872,3921.0099999999984,4,4,4,444,12,Top
16550,110,251,2298.9699999999984,2,4,4,244,10,Top
16551,163,32,922.12,2,2,3,223,7,Middle
16552,37,17,379.72999999999996,3,2,2,322,7,Middle
16553,69,84,5719.819999999999,2,3,4,234,9,Low
16554,10,52,837.1,4,3,3,433,10,Top
16555,111,17,285.89,2,2,1,221,5,Middle
16556,107,207,3313.79,2,4,4,244,10,Top
16557,26,11,281.84999999999997,3,1,1,311,5,Middle
16558,23,460,8338.490000000013,4,4,4,444,12,Top
16560,28,57,841.4099999999997,3,3,3,333,9,Low
16561,31,31,511.12000000000006,3,2,2,322,7,Middle
16563,55,19,1077.74,3,2,3,323,8,Middle
16565,425,3,173.7,1,1,1,111,3,Low
16566,17,18,614.66,4,2,2,422,8,Middle
16567,163,35,865.5999999999999,2,2,3,223,7,Middle
16569,182,5,124.2,1,1,1,111,3,Low
16570,17,126,3738.4000000000005,4,4,4,444,12,Top
16571,28,87,1421.6900000000003,3,3,3,333,9,Low
16572,34,57,1009.5999999999999,3,3,3,333,9,Low
16573,86,42,663.6099999999998,2,3,3,233,8,Middle
16574,73,28,451.43999999999977,2,2,2,222,6,Middle
16581,66,9,105.84,2,1,1,211,4,Low
16582,115,6,313.61999999999995,2,1,2,212,5,Middle
16583,698,14,233.45000000000002,1,1,1,111,3,Low
16584,82,28,936.0799999999999,2,2,3,223,7,Middle
16586,221,8,463.95,1,1,2,112,4,Low
16587,234,13,225.14999999999995,1,1,1,111,3,Low
16589,73,33,459.2399999999999,2,2,2,222,6,Middle
16591,304,10,213.5,1,1,1,111,3,Low
16592,14,216,4113.679999999999,4,4,4,444,12,Top
16593,52,27,330.0299999999999,3,2,2,322,7,Middle
16594,77,53,181.08999999999997,2,3,1,231,6,Middle
16595,92,85,360.1600000000003,2,3,2,232,7,Middle
16596,17,12,250.15,4,1,1,411,6,Middle
16597,213,7,90.04000000000002,1,1,1,111,3,Low
16598,287,10,145.05,1,1,1,111,3,Low
16600,18,62,813.5200000000001,4,3,3,433,10,Top
16601,42,29,240.59999999999997,3,2,1,321,6,Middle
16602,275,29,528.0799999999999,1,2,2,122,5,Middle
16603,76,34,482.47,2,2,2,222,6,Middle
16607,1,172,3347.7100000000014,4,4,4,444,12,Top
16609,4,276,5493.460000000006,4,4,4,444,12,Top
16610,250,6,75.66,1,1,1,111,3,Low
16611,188,10,129.49,1,1,1,111,3,Low
16612,3,66,1187.6599999999999,4,3,3,433,10,Top
16613,72,30,618.59,2,2,2,222,6,Middle
16614,66,26,506.18999999999994,2,2,2,222,6,Middle
16616,17,33,500.42000000000013,4,2,2,422,8,Middle
16617,237,5,151.85000000000002,1,1,1,111,3,Low
16618,122,96,2647.5900000000015,2,3,4,234,9,Low
16619,265,14,226.21,1,1,1,111,3,Low
16620,182,9,178.96000000000004,1,1,1,111,3,Low
16621,53,29,813.4800000000002,3,2,3,323,8,Middle
16623,129,5,129.45,2,1,1,211,4,Low
16624,82,48,810.5699999999999,2,3,3,233,8,Middle
16625,69,23,333.08000000000004,2,2,2,222,6,Middle
16626,24,179,4413.100000000002,3,4,4,344,11,Top
16627,81,20,322.8,2,2,2,222,6,Middle
16628,61,117,2188.0499999999997,3,4,4,344,11,Top
16629,75,56,399.5299999999999,2,3,2,232,7,Middle
16633,5,152,2883.1000000000004,4,4,4,444,12,Top
16634,340,9,217.9,1,1,1,111,3,Low
16637,62,69,1154.4700000000003,3,3,3,333,9,Low
16638,24,94,1680.7199999999998,3,3,4,334,10,Top
16639,122,50,1257.5099999999998,2,3,3,233,8,Middle
16641,107,12,231.10000000000002,2,1,1,211,4,Low
16642,209,34,688.33,1,2,3,123,6,Middle
16643,129,27,487.51,2,2,2,222,6,Middle
16644,36,62,833.7799999999996,3,3,3,333,9,Low
16647,171,14,214.06,1,1,1,111,3,Low
16648,44,19,290.65999999999997,3,2,1,321,6,Middle
16650,73,24,518.4200000000001,2,2,2,222,6,Middle
16652,1,118,6773.970000000001,4,4,4,444,12,Top
16653,18,69,1212.6600000000005,4,3,3,433,10,Top
16654,143,29,601.2699999999999,2,2,2,222,6,Middle
16655,10,255,3784.519999999997,4,4,4,444,12,Top
16656,4,73,8625.800000000001,4,3,4,434,11,Top
16657,11,177,816.4899999999997,4,4,3,443,11,Top
16658,547,8,123.24,1,1,1,111,3,Low
16659,280,2,39.12,1,1,1,111,3,Low
16660,18,16,1267.6499999999999,4,1,3,413,8,Middle
16665,364,9,135.4,1,1,1,111,3,Low
16666,21,32,118.98,4,2,1,421,7,Middle
16667,286,51,564.2299999999999,1,3,2,132,6,Middle
16668,16,20,306.71999999999997,4,2,2,422,8,Middle
16669,25,152,1322.89,3,4,3,343,10,Top
16670,18,252,4095.9000000000024,4,4,4,444,12,Top
16671,30,6,1692.27,3,1,4,314,8,Middle
16672,7,114,8134.94,4,4,4,444,12,Top
16674,56,88,288.87,3,3,1,331,7,Middle
16676,67,89,1592.12,2,3,4,234,9,Low
16678,3,163,3109.990000000001,4,4,4,444,12,Top
16679,486,3,129.75,1,1,1,111,3,Low
16680,44,10,183.70000000000002,3,1,1,311,5,Middle
16681,74,44,1770.3400000000004,2,3,4,234,9,Low
16682,59,30,1027.9999999999998,3,2,3,323,8,Middle
16684,13,277,66653.56,4,4,4,444,12,Top
16685,92,62,324.24,2,3,2,232,7,Middle
16686,49,503,2856.9299999999994,3,4,4,344,11,Top
16688,12,62,1260.8600000000001,4,3,3,433,10,Top
16689,77,13,422.59999999999997,2,1,2,212,5,Middle
16690,74,12,225.57999999999996,2,1,1,211,4,Low
16692,258,3,1276.0,1,1,3,113,5,Middle
16693,273,58,473.7099999999998,1,3,2,132,6,Middle
16696,67,10,657.9,2,1,3,213,6,Middle
16697,7,21,112.75000000000001,4,2,1,421,7,Middle
16698,228,5,1998.0,1,1,4,114,6,Middle
16700,4,308,5076.550000000002,4,4,4,444,12,Top
16701,10,144,5398.300000000002,4,4,4,444,12,Top
16705,7,270,14034.989999999989,4,4,4,444,12,Top
16706,116,123,531.35,2,4,2,242,8,Middle
16708,47,27,656.6300000000001,3,2,3,323,8,Middle
16709,86,79,3029.870000000001,2,3,4,234,9,Low
16710,21,386,2452.94,4,4,4,444,12,Top
16711,28,22,1651.0299999999995,3,2,4,324,9,Low
16712,11,429,3577.189999999996,4,4,4,444,12,Top
16713,7,614,6898.430000000008,4,4,4,444,12,Top
16714,220,81,1096.5899999999997,1,3,3,133,7,Middle
16715,79,19,301.71999999999997,2,2,2,222,6,Middle
16716,268,2,901.2,1,1,3,113,5,Middle
16717,25,197,3827.779999999999,3,4,4,344,11,Top
16718,578,43,588.3500000000001,1,3,2,132,6,Middle
16719,16,191,1750.0200000000007,4,4,4,444,12,Top
16720,28,23,150.66,3,2,1,321,6,Middle
16721,264,37,292.46999999999997,1,2,1,121,4,Low
16722,19,225,4730.81,4,4,4,444,12,Top
16723,93,41,563.65,2,3,2,232,7,Middle
16725,70,139,735.5200000000004,2,4,3,243,9,Low
16726,28,171,1335.4600000000012,3,4,3,343,10,Top
16727,425,42,239.81999999999994,1,3,1,131,5,Middle
16728,48,257,1041.8899999999999,3,4,3,343,10,Top
16729,7,652,7170.739999999986,4,4,4,444,12,Top
16730,54,82,743.11,3,3,3,333,9,Low
16732,122,28,603.7499999999998,2,2,2,222,6,Middle
16734,54,51,643.01,3,3,3,333,9,Low
16735,80,113,2228.4599999999996,2,4,4,244,10,Top
16737,55,1,417.59999999999997,3,1,2,312,6,Middle
16738,299,1,3.75,1,1,1,111,3,Low
16739,178,13,323.00000000000006,1,1,2,112,4,Low
16742,48,1,464.9,3,1,2,312,6,Middle
16743,6,189,2188.1700000000005,4,4,4,444,12,Top
16744,13,230,1279.0599999999993,4,4,3,443,11,Top
16745,3,353,7167.100000000006,4,4,4,444,12,Top
16746,3,440,6664.5100000000075,4,4,4,444,12,Top
16747,276,42,836.0600000000001,1,3,3,133,7,Middle
16748,19,69,1515.8999999999992,4,3,3,433,10,Top
16750,46,95,623.93,3,3,2,332,8,Middle
16751,91,25,1764.7199999999998,2,2,4,224,8,Middle
16752,667,9,207.5,1,1,1,111,3,Low
16753,1,34,223.92,4,2,1,421,7,Middle
16754,666,2,2002.4,1,1,4,114,6,Middle
16755,116,160,1454.0300000000002,2,4,3,243,9,Low
16756,97,13,239.4,2,1,1,211,4,Low
16757,320,7,106.83,1,1,1,111,3,Low
16758,215,22,369.34,1,2,2,122,5,Middle
16759,91,42,789.79,2,3,3,233,8,Middle
16761,246,13,316.61999999999995,1,1,2,112,4,Low
16762,21,37,913.1000000000001,4,2,3,423,9,Low
16763,200,23,611.8500000000001,1,2,2,122,5,Middle
16764,11,694,2782.650000000003,4,4,4,444,12,Top
16765,296,1,34.0,1,1,1,111,3,Low
16766,38,34,1145.6,3,2,3,323,8,Middle
16767,66,220,5570.5199999999995,2,4,4,244,10,Top
16768,49,54,478.08999999999986,3,3,2,332,8,Middle
16769,262,36,342.68999999999994,1,2,2,122,5,Middle
16770,59,135,744.1000000000006,3,4,3,343,10,Top
16771,77,253,2238.410000000001,2,4,4,244,10,Top
16773,59,26,171.59,3,2,1,321,6,Middle
16774,118,48,661.5200000000001,2,3,3,233,8,Middle
16775,12,156,1687.3600000000017,4,4,4,444,12,Top
16776,62,66,354.8,3,3,2,332,8,Middle
16777,82,46,218.89000000000004,2,3,1,231,6,Middle
16778,69,16,245.94,2,1,1,211,4,Low
16779,10,329,10593.719999999988,4,4,4,444,12,Top
16780,102,58,419.28999999999996,2,3,2,232,7,Middle
16781,667,17,311.24999999999994,1,2,2,122,5,Middle
16782,12,176,2256.0,4,4,4,444,12,Top
16784,21,3,107.6,4,1,1,411,6,Middle
16788,125,141,591.3,2,4,2,242,8,Middle
16789,333,5,80.8,1,1,1,111,3,Low
16790,18,93,1545.6199999999997,4,3,3,433,10,Top
16791,40,308,1689.780000000002,3,4,4,344,11,Top
16792,311,12,110.38000000000001,1,1,1,111,3,Low
16793,59,16,243.83999999999997,3,1,1,311,5,Middle
16794,5,271,1170.2900000000013,4,4,3,443,11,Top
16795,455,66,414.88000000000005,1,3,2,132,6,Middle
16796,32,18,305.62,3,2,2,322,7,Middle
16800,13,149,1125.2999999999997,4,4,3,443,11,Top
16801,38,74,1568.7300000000002,3,3,4,334,10,Top
16803,215,24,332.29999999999995,1,2,2,122,5,Middle
16804,25,60,536.99,3,3,2,332,8,Middle
16805,175,98,460.58999999999986,1,4,2,142,7,Middle
16806,105,83,722.8299999999994,2,3,3,233,8,Middle
16807,128,67,1121.59,2,3,3,233,8,Middle
16808,68,23,288.42,2,2,1,221,5,Middle
16809,25,149,914.69,3,4,3,343,10,Top
16810,194,15,309.53999999999996,1,1,2,112,4,Low
16811,19,28,547.0699999999999,4,2,2,422,8,Middle
16812,362,15,479.3500000000001,1,1,2,112,4,Low
16813,52,403,1611.380000000001,3,4,4,344,11,Top
16814,7,315,6339.300000000004,4,4,4,444,12,Top
16816,105,28,417.06000000000006,2,2,2,222,6,Middle
16817,38,86,1604.7500000000005,3,3,4,334,10,Top
16818,12,189,3349.57,4,4,4,444,12,Top
16820,216,26,497.61000000000007,1,2,2,122,5,Middle
16823,229,38,358.37999999999994,1,2,2,122,5,Middle
16824,17,26,460.64,4,2,2,422,8,Middle
16825,158,28,775.1800000000001,2,2,3,223,7,Middle
16826,53,22,341.70000000000005,3,2,2,322,7,Middle
16828,114,8,128.5,2,1,1,211,4,Low
16829,187,11,197.22,1,1,1,111,3,Low
16830,334,23,325.90999999999997,1,2,2,122,5,Middle
16832,127,12,199.15000000000003,2,1,1,211,4,Low
16833,101,47,1106.5299999999997,2,3,3,233,8,Middle
16834,229,24,413.46000000000004,1,2,2,122,5,Middle
16835,278,10,180.85000000000002,1,1,1,111,3,Low
16836,41,11,251.87,3,1,1,311,5,Middle
16837,31,165,3170.9800000000014,3,4,4,344,11,Top
16838,199,25,588.8500000000001,1,2,2,122,5,Middle
16839,2,266,16594.34999999998,4,4,4,444,12,Top
16841,67,116,1869.8200000000004,2,4,4,244,10,Top
16842,70,63,1264.1899999999998,2,3,3,233,8,Middle
16843,7,378,10196.570000000007,4,4,4,444,12,Top
16846,52,11,214.32000000000002,3,1,1,311,5,Middle
16847,45,12,193.44,3,1,1,311,5,Middle
16848,54,14,281.42,3,1,1,311,5,Middle
16849,188,8,124.57,1,1,1,111,3,Low
16850,71,19,332.40999999999997,2,2,2,222,6,Middle
16851,44,20,342.45,3,2,2,322,7,Middle
16852,12,9,144.91,4,1,1,411,6,Middle
16855,25,19,328.4,3,2,2,322,7,Middle
16856,16,2,35.400000000000006,4,1,1,411,6,Middle
16858,547,10,375.69000000000005,1,1,2,112,4,Low
16859,146,52,747.81,2,3,3,233,8,Middle
16861,31,6,173.76,3,1,1,311,5,Middle
16863,122,26,502.8,2,2,2,222,6,Middle
16866,65,11,207.73999999999998,2,1,1,211,4,Low
16869,24,126,808.8199999999998,3,4,3,343,10,Top
16871,23,137,2812.3399999999997,4,4,4,444,12,Top
16872,79,7,680.02,2,1,3,213,6,Middle
16873,92,279,7123.619999999998,2,4,4,244,10,Top
16875,146,112,2095.53,2,4,4,244,10,Top
16877,14,153,839.5199999999998,4,4,3,443,11,Top
16878,85,3,13.3,2,1,1,211,4,Low
16880,65,170,1463.7800000000002,2,4,3,243,9,Low
16881,245,1,432.0,1,1,2,112,4,Low
16882,241,39,705.1199999999998,1,2,3,123,6,Middle
16883,219,36,268.22999999999996,1,2,1,121,4,Low
16884,303,26,429.84,1,2,2,122,5,Middle
16885,17,91,429.3099999999997,4,3,2,432,9,Low
16887,244,35,189.77999999999997,1,2,1,121,4,Low
16889,68,135,1578.6700000000005,2,4,4,244,10,Top
16891,121,170,677.2600000000002,2,4,3,243,9,Low
16892,17,95,510.8399999999997,4,3,2,432,9,Low
16893,486,45,145.93000000000004,1,3,1,131,5,Middle
16895,184,55,185.39999999999998,1,3,1,131,5,Middle
16897,301,37,289.7800000000001,1,2,1,121,4,Low
16898,28,152,493.2499999999999,3,4,2,342,9,Low
16899,21,121,1260.5599999999995,4,4,3,443,11,Top
16900,18,79,887.1100000000005,4,3,3,433,10,Top
16902,118,44,1706.88,2,3,4,234,9,Low
16903,61,52,353.16,3,3,2,332,8,Middle
16904,61,626,3560.929999999998,3,4,4,344,11,Top
16905,21,193,2981.62,4,4,4,444,12,Top
16906,83,79,539.4100000000001,2,3,2,232,7,Middle
16907,60,129,875.87,3,4,3,343,10,Top
16909,74,18,379.14000000000004,2,2,2,222,6,Middle
16910,11,543,1507.8600000000022,4,4,3,443,11,Top
16912,30,99,2535.780000000001,3,4,4,344,11,Top
16913,292,8,113.44000000000001,1,1,1,111,3,Low
16914,275,24,163.26,1,2,1,121,4,Low
16915,11,57,621.6800000000001,4,3,2,432,9,Low
16916,25,130,549.3900000000001,3,4,2,342,9,Low
16917,130,9,391.5200000000001,2,1,2,212,5,Middle
16918,51,128,1068.8199999999997,3,4,3,343,10,Top
16919,7,325,2588.0499999999997,4,4,4,444,12,Top
16921,92,50,138.57000000000005,2,3,1,231,6,Middle
16923,14,608,6973.149999999987,4,4,4,444,12,Top
16924,23,79,813.0299999999997,4,3,3,433,10,Top
16926,639,14,230.25000000000003,1,1,1,111,3,Low
16927,117,6,543.0500000000001,2,1,2,212,5,Middle
16928,33,199,2781.799999999998,3,4,4,344,11,Top
16929,19,77,1295.3900000000006,4,3,3,433,10,Top
16930,28,52,377.23,3,3,2,332,8,Middle
16931,21,876,4511.419999999991,4,4,4,444,12,Top
16932,55,45,142.25,3,3,1,331,7,Middle
16933,121,44,563.2299999999998,2,3,2,232,7,Middle
16934,56,60,911.13,3,3,3,333,9,Low
16936,27,55,261.12,3,3,1,331,7,Middle
16938,5,229,2686.9800000000014,4,4,4,444,12,Top
16940,54,305,3049.880000000001,3,4,4,344,11,Top
16942,14,273,1889.3900000000012,4,4,4,444,12,Top
16943,6,33,816.7299999999999,4,2,3,423,9,Low
16945,1,249,4345.500000000007,4,4,4,444,12,Top
16947,237,21,406.48000000000013,1,2,2,122,5,Middle
16948,140,19,435.02,2,2,2,222,6,Middle
16949,42,60,1286.27,3,3,3,333,9,Low
16950,58,42,1178.56,3,3,3,333,9,Low
16951,131,86,1277.7500000000014,2,3,3,233,8,Middle
16952,111,16,167.61,2,1,1,211,4,Low
16953,91,1,20.8,2,1,1,211,4,Low
16954,18,54,2085.0800000000004,4,3,4,434,11,Top
16955,127,25,518.67,2,2,2,222,6,Middle
16956,19,16,308.74,4,1,2,412,7,Middle
16957,241,16,416.64,1,1,2,112,4,Low
16959,89,7,117.35000000000001,2,1,1,211,4,Low
16960,62,101,507.04999999999995,3,4,2,342,9,Low
16961,118,14,234.17,2,1,1,211,4,Low
16963,219,7,110.55000000000001,1,1,1,111,3,Low
16965,228,26,201.19,1,2,1,121,4,Low
16966,17,28,2154.9700000000003,4,2,4,424,10,Top
16967,280,21,319.0199999999999,1,2,2,122,5,Middle
16968,109,31,439.4300000000001,2,2,2,222,6,Middle
16969,41,42,650.4100000000002,3,3,3,333,9,Low
16971,334,41,357.20999999999987,1,3,2,132,6,Middle
16976,269,2,251.51999999999998,1,1,1,111,3,Low
16978,79,39,344.33,2,2,2,222,6,Middle
16979,19,89,1852.0000000000005,4,3,4,434,11,Top
16980,257,75,977.9600000000005,1,3,3,133,7,Middle
16982,62,22,384.06,3,2,2,322,7,Middle
16983,5,139,1881.27,4,4,4,444,12,Top
16984,2,394,4438.939999999996,4,4,4,444,12,Top
16985,2,120,5464.120000000001,4,4,4,444,12,Top
16986,61,3,1873.2,3,1,4,314,8,Middle
16987,43,127,1608.5500000000004,3,4,4,344,11,Top
16988,243,7,126.12,1,1,1,111,3,Low
16989,4,12,1133.25,4,1,3,413,8,Middle
16990,220,1,179.0,1,1,1,111,3,Low
16992,12,93,1614.31,4,3,4,434,11,Top
16996,64,37,1456.96,2,2,3,223,7,Middle
16997,284,12,702.0,1,1,3,113,5,Middle
16998,131,4,295.0,2,1,2,212,5,Middle
16999,25,23,484.82000000000005,3,2,2,322,7,Middle
17001,24,169,3989.5700000000006,3,4,4,344,11,Top
17002,87,49,1493.73,2,3,3,233,8,Middle
17004,48,42,1211.3399999999995,3,3,3,333,9,Low
17006,20,44,781.7800000000001,4,3,3,433,10,Top
17007,52,52,889.9300000000001,3,3,3,333,9,Low
17010,20,11,195.36,4,1,1,411,6,Middle
17011,91,15,270.90000000000003,2,1,1,211,4,Low
17014,153,70,580.5299999999999,2,3,2,232,7,Middle
17015,30,211,1834.6599999999994,3,4,4,344,11,Top
17017,11,252,8694.26,4,4,4,444,12,Top
17018,42,16,920.0999999999998,3,1,3,313,7,Middle
17019,13,222,1243.550000000001,4,4,3,443,11,Top
17022,122,7,71.0,2,1,1,211,4,Low
17024,47,3,95.85,3,1,1,311,5,Middle
17025,62,9,357.77,3,1,2,312,6,Middle
17026,158,4,154.82999999999998,2,1,1,211,4,Low
17027,80,143,864.8299999999997,2,4,3,243,9,Low
17029,112,2,716.0,2,1,3,213,6,Middle
17030,154,11,146.87,2,1,1,211,4,Low
17031,13,22,380.35,4,2,2,422,8,Middle
17033,88,28,1030.1399999999999,2,2,3,223,7,Middle
17034,18,30,745.5200000000001,4,2,3,423,9,Low
17035,129,28,433.53,2,2,2,222,6,Middle
17037,89,75,1267.3199999999997,2,3,3,233,8,Middle
17038,91,22,112.40000000000003,2,2,1,221,5,Middle
17040,139,15,449.7299999999999,2,1,2,212,5,Middle
17041,28,68,1061.41,3,3,3,333,9,Low
17042,64,96,1028.7800000000002,2,3,3,233,8,Middle
17043,53,102,1735.1799999999998,3,4,4,344,11,Top
17044,27,6,948.48,3,1,3,313,7,Middle
17045,115,22,339.44,2,2,2,222,6,Middle
17046,218,22,642.0199999999999,1,2,3,123,6,Middle
17047,87,65,1100.9,2,3,3,233,8,Middle
17048,10,43,925.3499999999999,4,3,3,433,10,Top
17049,23,316,5650.080000000006,4,4,4,444,12,Top
17050,191,300,3142.439999999999,1,4,4,144,9,Low
17051,196,41,234.64,1,3,1,131,5,Middle
17052,30,74,384.42999999999995,3,3,2,332,8,Middle
17053,337,13,498.47999999999996,1,1,2,112,4,Low
17054,30,83,1356.3300000000004,3,3,3,333,9,Low
17058,83,62,1179.8899999999999,2,3,3,233,8,Middle
17059,61,512,3065.74,3,4,4,344,11,Top
17060,268,5,234.24,1,1,1,111,3,Low
17061,75,99,5232.23,2,4,4,244,10,Top
17062,315,68,528.2899999999998,1,3,2,132,6,Middle
17063,23,78,1461.1399999999996,4,3,3,433,10,Top
17064,1,60,851.5500000000002,4,3,3,433,10,Top
17068,14,296,4552.140000000004,4,4,4,444,12,Top
17069,30,143,2709.7000000000007,3,4,4,344,11,Top
17070,116,60,296.34,2,3,2,232,7,Middle
17071,2,140,2429.0300000000007,4,4,4,444,12,Top
17073,19,174,1446.09,4,4,3,443,11,Top
17075,19,77,834.1200000000002,4,3,3,433,10,Top
17076,38,25,841.08,3,2,3,323,8,Middle
17078,274,28,378.2000000000001,1,2,2,122,5,Middle
17079,80,2,118.80000000000001,2,1,1,211,4,Low
17080,24,8,287.62,3,1,1,311,5,Middle
17081,27,62,287.66,3,3,1,331,7,Middle
17082,183,81,2003.8500000000008,1,3,4,134,8,Middle
17083,100,52,1405.7799999999995,2,3,3,233,8,Middle
17084,244,139,2581.0900000000015,1,4,4,144,9,Low
